arch     arm
baddr    0x0
binsz    750927
bintype  elf
bits     32
canary   false
class    ELF32
crypto   false
endian   little
havecode true
laddr    0x0
lang     c
linenum  false
lsyms    false
machine  ARM
nx       true
os       linux
pic      true
relocs   false
relro    partial
rpath    NONE
sanitize false
static   false
stripped true
subsys   linux
va       true
[Exports]

nth  paddr      vaddr      bind   type   size lib name
――――――――――――――――――――――――――――――――――――――――――――――――――――――
801  0x00052980 0x00052980 GLOBAL FUNC   296      HW_TIMER_StartAbsTimer_Ex
802  0x0002763c 0x0002763c GLOBAL FUNC   4        HW_OS_Strtol
803  0x0006be5c 0x0006be5c GLOBAL FUNC   304      HW_XML_DBSetDefaultAlias
804  0x0003af50 0x0003af50 GLOBAL FUNC   376      HW_OS_Rint
805  0x00021e88 0x00021e88 GLOBAL FUNC   124      HW_OS_FFSync
806  0x00045878 0x00045878 GLOBAL FUNC   140      HW_LOG_CheckSplitPara
807  0x00062c50 0x00062c50 GLOBAL FUNC   84       ArrayListLock
808  0x000840d8 0x000840d8 GLOBAL FUNC   84       putWcharStrEndingZero
809  0x00078a2c 0x00078a2c GLOBAL FUNC   80       HW_XML_GetRefSepNum
810  0x0003e960 0x0003e960 GLOBAL FUNC   208      HW_ALARM_RegSupportedAlarm
811  0x00072b38 0x00072b38 GLOBAL FUNC   128      HW_XML_DBSetCfgFlag
812  0x0008c8d4 0x0008c8d4 GLOBAL FUNC   168      KMC_PRI_FreeGlobalMem
813  0x0003494c 0x0003494c GLOBAL FUNC   376      InitFixedSize
814  0x00046c24 0x00046c24 GLOBAL FUNC   324      HW_LOG_ShellLogRec
815  0x0002bdd4 0x0002bdd4 GLOBAL FUNC   92       HW_OS_SetTimeSyncFlag
816  0x00082c38 0x00082c38 GLOBAL FUNC   60       HW_OS_IsFileExist
817  0x00075ce4 0x00075ce4 GLOBAL FUNC   268      HW_XML_DBGetCMOByPathProc
818  0x0005c04c 0x0005c04c GLOBAL FUNC   340      HW_MSG_UnRegMID
819  ---------- 0x000c22a4 GLOBAL OBJ    24       g_stLock
820  0x0002705c 0x0002705c GLOBAL FUNC   72       HW_OS_SetNonblockSocket
821  0x0008a250 0x0008a250 GLOBAL FUNC   100      WSEC_ARR_BinarySearch
822  0x00069614 0x00069614 GLOBAL FUNC   348      HW_XML_DBCopy
824  0x00043488 0x00043488 GLOBAL FUNC   272      HW_PROC_DBG_ChkStatsCliInput
826  0x00084aec 0x00084aec GLOBAL FUNC   5516     securec_input_s
827  0x0004ec5c 0x0004ec5c GLOBAL FUNC   216      HW_XML_SetAttrValue_Ex
828  0x0002a3b4 0x0002a3b4 GLOBAL FUNC   4        HW_OS_SetPriority
829  0x00024a58 0x00024a58 GLOBAL FUNC   332      HW_OS_GetFuncBySoName
830  0x0004b280 0x0004b280 GLOBAL FUNC   460      HW_SSL_Sha2Finish
831  0x000261dc 0x000261dc GLOBAL FUNC   36       HW_OS_CloseSocket
832  0x00082d08 0x00082d08 GLOBAL FUNC   148      HW_OS_GetBaseName
834  0x0002629c 0x0002629c GLOBAL FUNC   52       HW_OS_InetPton
836  0x00075ed8 0x00075ed8 GLOBAL FUNC   528      HW_XML_DBCTreeAddObjNodeHash
837  0x000422ac 0x000422ac GLOBAL FUNC   140      HW_PROC_SYSLOG_SetMsgReadPID
838  0x00027274 0x00027274 GLOBAL FUNC   72       HW_OS_StrNCmp
839  0x0008a3c4 0x0008a3c4 GLOBAL FUNC   4        HW_WSEC_Fgets
840  0x00086ecc 0x00086ecc GLOBAL FUNC   124      vscanf_s
841  0x000429e8 0x000429e8 GLOBAL FUNC   136      HW_PROC_DBG_SaveDebugLog_Data
842  0x00021528 0x00021528 GLOBAL FUNC   24       HW_OS_GetLastErr
843  0x0005e8dc 0x0005e8dc GLOBAL FUNC   228      HW_MSG_MvSysCtrlToMain
845  0x0004ceec 0x0004ceec GLOBAL FUNC   168      HW_VDATA_CreShmByID
846  0x0007ccdc 0x0007ccdc GLOBAL FUNC   228      HW_CWMP_IsTR181DataModel
847  0x0008c740 0x0008c740 GLOBAL FUNC   156      KMC_PRI_CompareMk4Arr
848  0x00024490 0x00024490 GLOBAL FUNC   52       HW_OS_GetLibraryError
849  0x0005afc4 0x0005afc4 GLOBAL FUNC   168      HW_SSP_Msg_InitProcData
850  0x0008cb6c 0x0008cb6c GLOBAL FUNC   8        KMC_PRI_ReadKsfBasedVer
851  0x00072af4 0x00072af4 GLOBAL FUNC   68       HW_XML_DBSetInstIDofShm
852  0x0004dd34 0x0004dd34 GLOBAL FUNC   120      HW_XML_FreeSingleNode_Ex
853  0x0003aa80 0x0003aa80 GLOBAL FUNC   84       HW_OS_Coef
854  0x0007aba4 0x0007aba4 GLOBAL FUNC   296      HW_DATAMAP_GetParentPath
855  0x000670d0 0x000670d0 GLOBAL FUNC   152      HW_XML_DBTTreeGetObjAttrValueProc
856  0x0005c1a0 0x0005c1a0 GLOBAL FUNC   52       HW_MSG_ServerRpcReg
858  0x00021600 0x00021600 GLOBAL FUNC   4        HW_OS_OnlyMemFree
859  0x00083af0 0x00083af0 GLOBAL FUNC   180      gets_s
860  0x0005eb68 0x0005eb68 GLOBAL FUNC   136      HW_Msg_InitSendMsgTypeByMID
861  0x00021bc8 0x00021bc8 GLOBAL FUNC   104      HW_OS_ChecktarFileValid
862  0x0002ecb8 0x0002ecb8 GLOBAL FUNC   100      HW_OS_GetCRCOLT
863  0x00082a48 0x00082a48 GLOBAL FUNC   64       HW_LSVD_AppKeepAlive
864  0x0006c6ac 0x0006c6ac GLOBAL FUNC   100      HW_XML_DBGetAttrValueChangeSupport
865  0x0002d328 0x0002d328 GLOBAL FUNC   196      HW_OS_GetSystemUTCTime
866  0x00095a08 0x00095a08 GLOBAL FUNC   484      KMC_GetRootKeyCfg
867  0x00074618 0x00074618 GLOBAL FUNC   192      HW_XML_DBGetValueOfParaList
868  0x000398cc 0x000398cc GLOBAL FUNC   140      HW_OS_AESDecrypt_Ex
869  0x00032878 0x00032878 GLOBAL FUNC   276      HW_OS_ArrayInit
870  0x000229b0 0x000229b0 GLOBAL FUNC   72       HW_OS_RmDir
871  0x00021bc4 0x00021bc4 GLOBAL FUNC   4        HW_OS_Ftruncate
872  0x00052dec 0x00052dec GLOBAL FUNC   60       HW_TIMER_ClientInit
873  0x00067444 0x00067444 GLOBAL FUNC   116      HW_VC_SemInit
874  0x000758ec 0x000758ec GLOBAL FUNC   236      HW_XML_DBMinusNumofInst
875  0x0002de58 0x0002de58 GLOBAL FUNC   260      HW_OS_UTCTimeToLocalEx
876  0x0004d1a0 0x0004d1a0 GLOBAL FUNC   204      HW_VDATA_UpdateData
877  0x0004bef4 0x0004bef4 GLOBAL FUNC   2516     HW_SSL_AesCryptEcb
878  0x00086b58 0x00086b58 GLOBAL FUNC   340      strncat_s
879  0x0005f1a4 0x0005f1a4 GLOBAL FUNC   188      HW_Msg_GetProc
880  0x00056b3c 0x00056b3c GLOBAL FUNC   128      HW_LOG_DeleteAlarmInfoByInstNum
881  0x00045348 0x00045348 GLOBAL FUNC   420      HW_LOG_GetAttrLogInfo
882  0x0008a13c 0x0008a13c GLOBAL FUNC   128      WSEC_ARR_RemoveAll
883  0x0002a4cc 0x0002a4cc GLOBAL FUNC   4        HW_OS_USleep
885  0x0004bd8c 0x0004bd8c GLOBAL FUNC   360      HW_SSL_AesSetKeyDec
886  0x0005f40c 0x0005f40c GLOBAL FUNC   216      HW_Msg_RebuildMsg
887  0x000662b0 0x000662b0 GLOBAL FUNC   364      HW_Spec_GetTypeByName
888  0x00043028 0x00043028 GLOBAL FUNC   212      HW_PROC_DBG_GetLogInfoByLen
889  0x0003550c 0x0003550c GLOBAL FUNC   44       HW_OS_SemDestroy
890  0x00022b6c 0x00022b6c GLOBAL FUNC   120      HW_OS_Fputs
891  0x000778f4 0x000778f4 GLOBAL FUNC   52       HW_XML_GetTtreeAttrValue
892  0x0003edbc 0x0003edbc GLOBAL FUNC   84       COMM_GetStrTab
893  0x000667b0 0x000667b0 GLOBAL FUNC   96       HW_XML_DBOnceSaveFunc
895  0x000527f0 0x000527f0 GLOBAL FUNC   52       HW_TIMER_CreateRealTimer
896  0x0003f29c 0x0003f29c GLOBAL FUNC   32       COMM_GetType
897  0x00093144 0x00093144 GLOBAL FUNC   408      KMC_GetRootKeyInfo
898  0x00052db4 0x00052db4 GLOBAL FUNC   56       HW_TIMER_Init
899  0x0004facc 0x0004facc GLOBAL FUNC   380      HW_XML_ParserSplitNamespace_Ex
901  0x0005eb48 0x0005eb48 GLOBAL FUNC   32       HW_MSG_GetMsgWarnningRation
902  0x0007ed78 0x0007ed78 GLOBAL FUNC   192      HW_DATAMAP_HASHRefAdd
903  0x00033f24 0x00033f24 GLOBAL FUNC   12       HW_SSP_SetRamTestRst
904  0x0004e22c 0x0004e22c GLOBAL FUNC   164      HW_XML_GetChildNode
905  0x0003ac20 0x0003ac20 GLOBAL FUNC   360      HW_OS_Log
906  0x0007cdc0 0x0007cdc0 GLOBAL FUNC   164      HW_XML_DataMapMerge
907  0x0002c83c 0x0002c83c GLOBAL FUNC   96       HW_OS_GetUTCTime
908  0x0008f388 0x0008f388 GLOBAL FUNC   52       KMC_PRI_SearchDomain
909  0x00064ad4 0x00064ad4 GLOBAL FUNC   376      EventHandle_ShowEvent
911  0x0004f0c0 0x0004f0c0 GLOBAL FUNC   104      HW_XML_MemOperReg
912  0x00087728 0x00087728 GLOBAL FUNC   4        WSEC_SetRole
913  0x00026d3c 0x00026d3c GLOBAL FUNC   72       HW_OS_SetSocketCloseExec
914  0x000839f4 0x000839f4 GLOBAL FUNC   252      filenotify_fini
915  0x0003ab48 0x0003ab48 GLOBAL FUNC   216      HW_OS_Sqrt
916  0x00081408 0x00081408 GLOBAL FUNC   256      HW_TTREE_HashConflict
917  0x0007fa14 0x0007fa14 GLOBAL FUNC   168      HW_VIEW_RegisterEx
918  0x00089f78 0x00089f78 GLOBAL FUNC   60       WSEC_ARR_Add
919  0x00065614 0x00065614 GLOBAL FUNC   96       Hashtable_AddObject
920  0x000610c0 0x000610c0 GLOBAL FUNC   1388     HW_MSG_SynSendByFlag
921  0x0004e798 0x0004e798 GLOBAL FUNC   56       HW_XML_Iterator
922  0x00052cf0 0x00052cf0 GLOBAL FUNC   36       HW_TIMER_StartGroupTimer
923  0x0002eb64 0x0002eb64 GLOBAL FUNC   152      HW_OS_GetCRC
924  0x00046b94 0x00046b94 GLOBAL FUNC   144      HW_LOG_AlarmLogRecEx
925  0x00023854 0x00023854 GLOBAL FUNC   436      HW_OS_Zip
926  0x00024294 0x00024294 GLOBAL FUNC   44       HW_OS_MutexLock
927  0x00072770 0x00072770 GLOBAL FUNC   152      HW_XML_CFGFileSecurity
928  0x0004f6a0 0x0004f6a0 GLOBAL FUNC   56       HW_XML_ParserInit_Ex
930  0x0004fd04 0x0004fd04 GLOBAL FUNC   228      HW_XML_ParserProcessAttrValue_Ex
931  0x00027838 0x00027838 GLOBAL FUNC   52       HW_OS_Strpbrk
932  0x0004fa70 0x0004fa70 GLOBAL FUNC   92       HW_XML_ParserCopyBufToString_Ex
933  0x00063ec8 0x00063ec8 GLOBAL FUNC   72       ArrayList_GetArrayList
934  0x0002eb18 0x0002eb18 GLOBAL FUNC   4        HW_OS_GenetlinkRecv
935  0x00041ce4 0x00041ce4 GLOBAL FUNC   248      HW_PROC_DBG_GetKernelTraceInfo
936  0x0007c670 0x0007c670 GLOBAL FUNC   372      HW_DATAMAP_SetNodeOper
937  0x0004f6e4 0x0004f6e4 GLOBAL FUNC   232      HW_XML_ReadFile
938  0x00021560 0x00021560 GLOBAL FUNC   84       HW_OS_MemMallocD
939  0x0006c710 0x0006c710 GLOBAL FUNC   304      HW_XML_DBAddNodeBySeq
941  0x000774ec 0x000774ec GLOBAL FUNC   184      HW_XML_CHashTtreeData
942  0x000276f0 0x000276f0 GLOBAL FUNC   84       HW_OS_UInt64ToStr_S
943  0x00062c20 0x00062c20 GLOBAL FUNC   48       ArrayListLockFlagDown
944  0x000962e8 0x000962e8 GLOBAL FUNC   1084     KMC_AddDomainEx
945  0x0002eed4 0x0002eed4 GLOBAL FUNC   80       HW_OS_MD5_EX
946  0x0003dde8 0x0003dde8 GLOBAL FUNC   96       HW_DINIT_WaitSeconds
947  0x0008f9e0 0x0008f9e0 GLOBAL FUNC   520      KMC_PRI_CreateMkArrEx
949  0x00034364 0x00034364 GLOBAL FUNC   48       IsAlignToLevel
951  0x00030484 0x00030484 GLOBAL FUNC   40       HW_OS_CHashRemoveEntry_Ex
952  0x00031b74 0x00031b74 GLOBAL FUNC   388      HW_GDBUS_IsSerialTest
953  0x0003fc18 0x0003fc18 GLOBAL FUNC   256      HW_COMM_RegChildApi
954  0x0005f2e0 0x0005f2e0 GLOBAL FUNC   108      HW_Msg_FreeRoom
955  0x0008c7dc 0x0008c7dc GLOBAL FUNC   64       KMC_PRI_OnRemoveMkArr
956  0x00081cf0 0x00081cf0 GLOBAL FUNC   132      HW_DBAPI_SetPara
957  ---------- 0x000c21d8 GLOBAL OBJ    4        g_bIsBigEndianModeex
958  0x0003c528 0x0003c528 GLOBAL FUNC   4        HW_OS_Qsort
959  0x0002f004 0x0002f004 GLOBAL FUNC   120      HW_SHA256_CAL_Ex
961  0x00027b34 0x00027b34 GLOBAL FUNC   140      HW_OS_StringSplit_Ex
962  0x0003f798 0x0003f798 GLOBAL FUNC   244      HW_COMM_ResolveDirectDepends
963  0x000261a8 0x000261a8 GLOBAL FUNC   48       HW_OS_Recv
964  0x000955cc 0x000955cc GLOBAL FUNC   364      KMC_SetDftRootKeyCfg
965  0x00064494 0x00064494 GLOBAL FUNC   68       EventCenterAdpt_InitDefaultGroup
966  0x00057a1c 0x00057a1c GLOBAL FUNC   220      HW_LOG_Main
967  0x00079cd4 0x00079cd4 GLOBAL FUNC   52       HW_DATAMAP_GetDataMapAttrValue
968  0x000389a8 0x000389a8 GLOBAL FUNC   620      HW_OS_AESDecryptWithKey
970  0x00065a18 0x00065a18 GLOBAL FUNC   356      Hashtable_Foreach_
971  0x00086db0 0x00086db0 GLOBAL FUNC   180      strtok_s
972  0x00052ad0 0x00052ad0 GLOBAL FUNC   4        HW_TIMER_ReleaseAbsTimer
973  0x00023154 0x00023154 GLOBAL FUNC   236      HW_OS_FLASH_Read
974  0x00073780 0x00073780 GLOBAL FUNC   68       HW_XML_DBGetObjAttrNameProc
975  0x00071d70 0x00071d70 GLOBAL FUNC   164      HW_XML_DBIsValid
976  0x00044a64 0x00044a64 GLOBAL FUNC   532      HW_PROC_DBG_TraceX
978  0x000334fc 0x000334fc GLOBAL FUNC   100      HW_OS_ListGet
979  0x0006f368 0x0006f368 GLOBAL FUNC   140      HW_XML_DBSaveThreadSort
981  0x00065674 0x00065674 GLOBAL FUNC   168      Hashtable_GetKeyList_
982  0x00060794 0x00060794 GLOBAL FUNC   176      HW_MSG_SynAckReceive
983  0x000341e4 0x000341e4 GLOBAL FUNC   260      ErrorExport
984  0x000759d8 0x000759d8 GLOBAL FUNC   216      HW_XML_DBPlusNumofInst
985  0x000b6e8c 0x000bee8c GLOBAL OBJ    1000     g_msg_data
986  0x00022310 0x00022310 GLOBAL FUNC   280      HW_OS_MkDirs
987  0x00050c80 0x00050c80 GLOBAL FUNC   8        HW_XML_ParseFile
988  0x000331b4 0x000331b4 GLOBAL FUNC   120      HW_OS_ListForEach
989  0x00061b60 0x00061b60 GLOBAL FUNC   564      HW_MSG_RpcPack
990  0x000430fc 0x000430fc GLOBAL FUNC   160      HW_PROC_Get_LogMaxSize
991  0x0008752c 0x0008752c GLOBAL FUNC   92       HW_OS_Vscanf_S
992  0x00090b64 0x00090b64 GLOBAL FUNC   1472     KMC_PRI_ReadKsfSafety
993  0x0005ee9c 0x0005ee9c GLOBAL FUNC   248      HW_Msg_ReleaseSendMsgTypeByMID
994  0x00034f2c 0x00034f2c GLOBAL FUNC   156      HW_SMEM_Deinit
995  0x00089188 0x00089188 GLOBAL FUNC   4        WSEC_DeftDestroyProcLock
996  0x0008a3e4 0x0008a3e4 GLOBAL FUNC   4        HW_WSEC_MemCmp
998  0x000542e4 0x000542e4 GLOBAL FUNC   436      HW_TIMER_CheckDSTSettingDate
999  0x0002a1ec 0x0002a1ec GLOBAL FUNC   4        HW_OS_Fork
1000 0x0007126c 0x0007126c GLOBAL FUNC   68       HW_XML_DBSaveToFlash
1001 0x0005eb28 0x0005eb28 GLOBAL FUNC   32       HW_MSG_GetMsgWarnningFlag
1002 0x00034394 0x00034394 GLOBAL FUNC   288      MergeFreeItem_
1003 0x00024410 0x00024410 GLOBAL FUNC   68       HW_OS_FindSymbol
1004 0x000270a4 0x000270a4 GLOBAL FUNC   72       HW_OS_SetblockSocket
1006 0x000979a0 0x000979a0 GLOBAL FUNC   3632     KMC_ExportMkFileEx
1008 0x0002e464 0x0002e464 GLOBAL FUNC   240      HW_OS_HLP_SendOut
1009 0x00087a08 0x00087a08 GLOBAL FUNC   132      WSEC_GetZeroItemCount
1010 0x00027804 0x00027804 GLOBAL FUNC   52       HW_OS_StrtokR
1011 0x0007025c 0x0007025c GLOBAL FUNC   192      HW_XML_DBGetObjInstNum
1012 0x000b7478 0x000bf478 GLOBAL OBJ    4        g_maxMkCount
1013 0x00031cfc 0x00031cfc GLOBAL FUNC   4        HW_OS_TcSetAttr
1014 0x00071c90 0x00071c90 GLOBAL FUNC   4        HW_XML_DBSave
1016 0x0002c1bc 0x0002c1bc GLOBAL FUNC   160      HW_OS_CtimtToAbsStringEx
1017 ---------- 0x000c21ac GLOBAL OBJ    4        g_pstDbNotifyCtrl
1018 0x00095fb8 0x00095fb8 GLOBAL FUNC   816      KMC_GetActiveMkWithHash
1019 0x00077f3c 0x00077f3c GLOBAL FUNC   120      HW_XML_GetTtreeRightNode
1020 0x00067200 0x00067200 GLOBAL FUNC   136      HW_XML_DBTTreeGetObjChildNameProc
1022 0x00033f54 0x00033f54 GLOBAL FUNC   12       HW_SSP_SetSsnTestRequest
1023 0x0003f1c4 0x0003f1c4 GLOBAL FUNC   108      COMM_GetState
1025 ---------- 0x000c1c70 GLOBAL OBJ    12       g_stLogGlobal
1026 0x0003dac4 0x0003dac4 GLOBAL FUNC   252      HW_OS_QueueWrite
1028 0x00042830 0x00042830 GLOBAL FUNC   156      HW_PROC_DBG_SetLogSn
1029 0x0003ad88 0x0003ad88 GLOBAL FUNC   64       HW_OS_Log10
1030 0x00034ac4 0x00034ac4 GLOBAL FUNC   112      GetOneFixedSize_
1032 0x000829ac 0x000829ac GLOBAL FUNC   156      HW_LSVD_AppRun
1033 0x00039b68 0x00039b68 GLOBAL FUNC   60       HW_OS_LStat
1034 0x00026bd0 0x00026bd0 GLOBAL FUNC   364      HW_OS_IsValidDomain
1035 0x0003aa68 0x0003aa68 GLOBAL FUNC   24       __finite
1036 0x00083ba4 0x00083ba4 GLOBAL FUNC   176      memcpy_s
1037 0x00062e34 0x00062e34 GLOBAL FUNC   100      ArrayListIterator_Current
1038 0x0003e584 0x0003e584 GLOBAL FUNC   48       HW_CLI_AsynCmdEnd
1039 0x0008abf0 0x0008abf0 GLOBAL FUNC   72       CAC_MbedtlsMdStarts
1040 0x0003e3dc 0x0003e3dc GLOBAL FUNC   248      HW_DINIT_WaitConfig
1041 0x0005b778 0x0005b778 GLOBAL FUNC   80       HW_MSG_SetAlarmSignal
1042 0x0002a0c8 0x0002a0c8 GLOBAL FUNC   128      HW_OS_CmdFormat
1044 0x00029534 0x00029534 GLOBAL FUNC   120      HW_OS_MatchCmplexMethodForLen
1045 0x0002a0b0 0x0002a0b0 GLOBAL FUNC   12       HW_OS_CmdFree
1046 0x00056200 0x00056200 GLOBAL FUNC   216      HW_SNMP_GetLocalTime
1047 0x00061fa4 0x00061fa4 GLOBAL FUNC   200      HW_MSG_RpcCallBetweenProcs
1048 0x0005dc04 0x0005dc04 GLOBAL FUNC   348      MSG_GetThreadName
1049 0x0002df5c 0x0002df5c GLOBAL FUNC   8        HW_OS_UTCTimeToLocal
1051 0x0003c42c 0x0003c42c GLOBAL FUNC   252      modf
1052 0x00094d28 0x00094d28 GLOBAL FUNC   2212     KMC_ActivateMk
1053 0x00076814 0x00076814 GLOBAL FUNC   104      HW_XML_GetAttrNameFromAttrPath
1054 0x00075b6c 0x00075b6c GLOBAL FUNC   136      HW_XML_DBAddBBFInstID
1055 0x00023340 0x00023340 GLOBAL FUNC   312      HW_OS_FLASH_Write
1056 0x0006d59c 0x0006d59c GLOBAL FUNC   644      HW_XML_DBAddMultiObjByPath
1057 0x0003a9f8 0x0003a9f8 GLOBAL FUNC   36       DataSync_SyncData
1059 0x0004e644 0x0004e644 GLOBAL FUNC   100      HW_XML_GetNodeContent
1060 0x00033278 0x00033278 GLOBAL FUNC   120      HW_OS_ListForEachDelete
1061 0x00088930 0x00088930 GLOBAL FUNC   124      WSEC_FinalizeEx
1062 0x00083ce8 0x00083ce8 GLOBAL FUNC   88       memset_s
1063 0x0004e818 0x0004e818 GLOBAL FUNC   324      HW_XML_CloneNodeSelf_Ex
1064 0x0002eb20 0x0002eb20 GLOBAL FUNC   4        HW_OS_SendMsg
1066 0x000973f8 0x000973f8 GLOBAL FUNC   780      KMC_RmvDomainKeyTypeEx
1068 0x00046784 0x00046784 GLOBAL FUNC   540      HW_LOG_ConfigLogRec
1069 0x0002aac4 0x0002aac4 GLOBAL FUNC   604      HW_OS_GetPidByNameInner
1070 0x00088ba0 0x00088ba0 GLOBAL FUNC   64       WSEC_LogStructSize
1071 0x0008a0c8 0x0008a0c8 GLOBAL FUNC   116      WSEC_ARR_RemoveAt
1072 0x0002a4c0 0x0002a4c0 GLOBAL FUNC   12       HW_OS_SleepMs
1073 0x0008affc 0x0008affc GLOBAL FUNC   56       CAC_DigestFree
1074 0x0003ed68 0x0003ed68 GLOBAL FUNC   84       COMM_GetIdxTab
1075 0x0008a944 0x0008a944 GLOBAL FUNC   88       CAC_MbedtlsCipherUpdate
1076 0x0008a3b4 0x0008a3b4 GLOBAL FUNC   4        HW_WSEC_Ferror
1078 0x000787a4 0x000787a4 GLOBAL FUNC   384      HW_XML_SetNodeFeatureCtrlVal
1079 0x0003f064 0x0003f064 GLOBAL FUNC   236      COMM_GetAttachList
1080 0x000241c8 0x000241c8 GLOBAL FUNC   52       HW_OS_BaseName
1081 0x0007d2e0 0x0007d2e0 GLOBAL FUNC   2220     HW_XML_DBGetInstanceByDataMapPathAndAlias
1082 0x0004ddac 0x0004ddac GLOBAL FUNC   8        HW_XML_FreeSingleNode
1083 0x00033f84 0x00033f84 GLOBAL FUNC   12       HW_SSP_SetWifiFaultInfo
1084 0x0002a3b0 0x0002a3b0 GLOBAL FUNC   4        HW_OS_GetPriority
1085 0x0004dba4 0x0004dba4 GLOBAL FUNC   216      HW_HTTPC_UploadNotify
1086 ---------- 0x000c21f0 GLOBAL OBJ    4        g_bCrptoLibInit
1087 0x0008a3ac 0x0008a3ac GLOBAL FUNC   4        HW_WSEC_Unlock
1088 0x00029dd4 0x00029dd4 GLOBAL FUNC   4        HW_OS_Execvp
1089 0x00056f9c 0x00056f9c GLOBAL FUNC   324      HW_LOG_AddAlarmInfo
1091 ---------- 0x000c21cc GLOBAL OBJ    4        g_CbbFuncRegState
1092 0x0002734c 0x0002734c GLOBAL FUNC   48       HW_OS_StrStr
1093 0x00069e90 0x00069e90 GLOBAL FUNC   120      HW_XML_DBMemOperReg
1094 0x00094640 0x00094640 GLOBAL FUNC   316      KMC_SetMkMaxCount
1095 0x00031d04 0x00031d04 GLOBAL FUNC   4        HW_OS_Dup2
1096 0x00051628 0x00051628 GLOBAL FUNC   20       HW_XML_TransformBuf
1097 0x000872a8 0x000872a8 GLOBAL FUNC   112      HW_OS_StrNCat_S
1098 0x00031d4c 0x00031d4c GLOBAL FUNC   4        HW_Os_Unlockpt
1099 0x00022a74 0x00022a74 GLOBAL FUNC   128      HW_OS_Fputc
1100 0x000664d0 0x000664d0 GLOBAL FUNC   384      HW_ML_IoctrlProc
1101 0x0008a3c8 0x0008a3c8 GLOBAL FUNC   4        HW_WSEC_Fgetc
1102 0x0006f4b4 0x0006f4b4 GLOBAL FUNC   144      HW_XML_DBSaveThreadShmInit
1103 0x000839dc 0x000839dc GLOBAL FUNC   24       filenotify_handle_events_default
1104 0x000659b0 0x000659b0 GLOBAL FUNC   104      Hashtable_RemoveObject1
1105 0x0002bc38 0x0002bc38 GLOBAL FUNC   88       HW_OS_ISSyn
1106 0x000b72b8 0x000bf2b8 GLOBAL OBJ    24       g_astDBRpcCalls
1107 0x00089b48 0x00089b48 GLOBAL FUNC   92       WSEC_Tm2WsecSystemTime
1108 0x00025660 0x00025660 GLOBAL FUNC   164      HW_OS_CleanSOHandle
1109 ---------- 0x000c23cc GLOBAL NOTYPE 0        __bss_end__
1110 0x00039648 0x00039648 GLOBAL FUNC   184      HW_KMC_Hmac_Check
1111 0x00042b1c 0x00042b1c GLOBAL FUNC   116      HW_PROC_SYSLOG_WaitSend
1112 0x0003f268 0x0003f268 GLOBAL FUNC   52       COMM_GetHostName
1114 0x00021d3c 0x00021d3c GLOBAL FUNC   120      HW_OS_Vfprintf
1115 0x00042534 0x00042534 GLOBAL FUNC   152      HW_PROC_DBG_GetLogIPMode
1116 0x0004cb40 0x0004cb40 GLOBAL FUNC   56       HW_SSL_Padding
1117 ---------- 0x000bf8ac GLOBAL OBJ    32       gNLMSGCtrl
1118 0x0008ad10 0x0008ad10 GLOBAL FUNC   68       CAC_MbedtlsCipherInit
1119 0x00088078 0x00088078 GLOBAL FUNC   816      WSEC_CopyFile
1120 0x000652c4 0x000652c4 GLOBAL FUNC   304      EventHandle_Create
1121 0x0007b23c 0x0007b23c GLOBAL FUNC   2392     HW_DATAMAP_GetDataMapPathByCTreePath
1122 0x000846d8 0x000846d8 GLOBAL FUNC   100      write_string_a
1123 0x0005ccec 0x0005ccec GLOBAL FUNC   252      HW_MSG_InitGgain
1124 0x0008af28 0x0008af28 GLOBAL FUNC   72       CAC_MbedtlsMd
1125 0x00035538 0x00035538 GLOBAL FUNC   44       HW_OS_SemWait
1126 0x0004f4b0 0x0004f4b0 GLOBAL FUNC   496      HW_XML_EspecCharDecode_Ex
1128 0x0004385c 0x0004385c GLOBAL FUNC   156      HW_LOG_GetSpecMLType
1129 0x0003a8cc 0x0003a8cc GLOBAL FUNC   300      DataSync_SyncData1
1130 0x0008883c 0x0008883c GLOBAL FUNC   164      WSEC_InitializeLock
1131 0x000438f8 0x000438f8 GLOBAL FUNC   136      HW_PROC_DBG_SaveCommonLog
1132 0x0002cb70 0x0002cb70 GLOBAL FUNC   4        HW_OS_GetUTCSec
1133 0x0005789c 0x0005789c GLOBAL FUNC   36       HW_LOG_OnAutoSaveLog
1134 0x000750f0 0x000750f0 GLOBAL FUNC   328      HW_XML_DBGetObjMaxInstanceNum
1137 0x00073ba4 0x00073ba4 GLOBAL FUNC   1016     HW_XML_DBConfFileResovle
1138 0x00052944 0x00052944 GLOBAL FUNC   4        HW_TIMER_StopRealTimer
1139 0x00033f9c 0x00033f9c GLOBAL FUNC   12       HW_SSP_SetVoiceFaultInfo
1140 0x000804a8 0x000804a8 GLOBAL FUNC   412      HW_XML_DB_NotifyObjAddOrDel
1142 0x000773b8 0x000773b8 GLOBAL FUNC   180      HW_XML_TtreeRenewTtreeBin
1143 0x00080c10 0x00080c10 GLOBAL FUNC   556      HW_DBNotify_FillDbusMsgBody
1145 0x000335e0 0x000335e0 GLOBAL FUNC   56       HW_OS_ListGet_NoLock
1147 0x0004f320 0x0004f320 GLOBAL FUNC   400      HW_XML_EspecCharEncode
1148 ---------- 0x000c21f4 GLOBAL OBJ    164      g_KmcSys_ex
